Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code
2009,MAHARASHTRA,YAVATMAL-WASHIM,GAJANAN BURMAL DODWADE,IND,1397,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,SD. VHIDODDIN SD. KRIMODDIN,IND,1197,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,DHAGE VITTHAL MAHADEV,RSPS,1151,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,GAJANAN KASHIRAM PATIL (HEMBADE),KM,1085,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,RAJKUMAR NARAYAN BHUJADALE,IND,979,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,KWAJA NASIRODDINE KHAN,DESEP,935,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,RAVINDRA ALIAS RAVIPAL MADHUKARRAO GANDHE,IND,900,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD DEVISING RAMA,IND,844,S13,14
2014,MAHARASHTRA,NANDURBAR,DR.GAVIT HEENA VAIJAYKUMAR,BHARATIYA JANATA PARTY,579486,S13,1
2014,MAHARASHTRA,NANDURBAR,GAVIT MANIKRAO HODLYA,INDIAN NATIONAL CONGRESS,472581,S13,1
2014,MAHARASHTRA,NANDURBAR,VASAVE AMIT SHEKLAL,BAHUJAN SAMAJ PARTY,12133,S13,1
2014,MAHARASHTRA,NANDURBAR,ADV.SOBJI DEVALYA GAVIT,INDEPENDENT,9184,S13,1
2014,MAHARASHTRA,NANDURBAR,C.S.VALVI,INDEPENDENT,6004,S13,1
2014,MAHARASHTRA,NANDURBAR,ARJUNSING DIVANSING VASAVE,BHARIPA BAHUJAN MAHASANGH,4712,S13,1
2014,MAHARASHTRA,NANDURBAR,MAHESH JAYSING PAWARA,INDEPENDENT,4389,S13,1
2014,MAHARASHTRA,NANDURBAR,VIRENDRA RAVAJI VALVI,AAM AADMI PARTY,3511,S13,1
2014,MAHARASHTRA,NANDURBAR,RANJIT JUGLA PADVI,BAHUJAN MUKTI PARTY,3498,S13,1
2014,MAHARASHTRA,NANDURBAR,NONE OF THE ABOVE,NONE OF THE ABOVE,21178,S13,1
2014,MAHARASHTRA,DHULE,DR. BHAMRE SUBHASH RAMRAO,BHARATIYA JANATA PARTY,529450,S13,2
2014,MAHARASHTRA,DHULE,AMRISHBHAI RASIKLAL PATEL,INDIAN NATIONAL CONGRESS,398727,S13,2
2014,MAHARASHTRA,DHULE,ISHI YOGESH YASHWANT,BAHUJAN SAMAJ PARTY,9897,S13,2
2014,MAHARASHTRA,DHULE,ANSARI NIHAL AH. MOHD. HAROON,AAM AADMI PARTY,9339,S13,2
2014,MAHARASHTRA,DHULE,RAMESH RAGHO MORE,INDEPENDENT,8057,S13,2
2014,MAHARASHTRA,DHULE,DR BHUPESH PRAKASH PATIL,INDEPENDENT,6117,S13,2
2014,MAHARASHTRA,DHULE,SAYYAD SALIM SAYYAD ALIM,INDEPENDENT,5278,S13,2
2014,MAHARASHTRA,DHULE,DEORE MAHENDRA TRYAMBAK,INDEPENDENT,2091,S13,2
2014,MAHARASHTRA,DHULE,SAYYAD MOHAMMAD QAYAM,INDEPENDENT,1600,S13,2
2014,MAHARASHTRA,DHULE,PINJARI JAYNUDDIN HUSEN,INDEPENDENT,1545,S13,2
2014,MAHARASHTRA,DHULE,JAFAR BAPUJI PATHAN,INDEPENDENT,1355,S13,2
2014,MAHARASHTRA,DHULE,SAMBHAJI DEVIDAS PATIL,BAHUJAN MUKTI PARTY,1149,S13,2
2014,MAHARASHTRA,DHULE,NIHAL AH.AB.RAHEMAN DANEWALA,SAMAJWADI PARTY,1148,S13,2
2014,MAHARASHTRA,DHULE,ABDUL HAMID SHAIKH HABIB,INDEPENDENT,914,S13,2
2014,MAHARASHTRA,DHULE,JAGDANE RAMESH SOMA,MAHARASHTRA PARIVARTAN SENA (T),828,S13,2
2014,MAHARASHTRA,DHULE,MAHEMOOD BHAIJAAN,AWAMI VIKAS PARTY,792,S13,2
2014,MAHARASHTRA,DHULE,GAZI ATEZAD MUBEEN KHAN,INDEPENDENT,788,S13,2
2014,MAHARASHTRA,DHULE,SHAIKH MUKHATAR AH. MO. QASIM,WELFARE PARTY OF INDIA,765,S13,2
2014,MAHARASHTRA,DHULE,MO. ISMAIL JUMMAN,INDEPENDENT,740,S13,2
2014,MAHARASHTRA,DHULE,NONE OF THE ABOVE,NONE OF THE ABOVE,2503,S13,2
2014,MAHARASHTRA,JALGAON,A.T. NANA PATIL,BHARATIYA JANATA PARTY,647773,S13,3
2014,MAHARASHTRA,JALGAON,ANNASAHEB DR.SATISH BHASKARRAO PATIL,NATIONALIST CONGRESS PARTY,264248,S13,3
2014,MAHARASHTRA,JALGAON,BAGUL  V. T.(JIBHAU),BAHUJAN SAMAJ PARTY,10838,S13,3
2014,MAHARASHTRA,JALGAON,VIJAY BHIMRAO NIKAM,INDEPENDENT,9614,S13,3
2014,MAHARASHTRA,JALGAON,LALIT GAURISHANKAR SHARMA,INDEPENDENT,8140,S13,3
2014,MAHARASHTRA,JALGAON,DR. SANGRAM GOKULSINGH  PATIL,AAM AADMI PARTY,7390,S13,3
2014,MAHARASHTRA,JALGAON,SATISH BHASKAR PATIL (NANDGAON BK),INDEPENDENT,6157,S13,3
2014,MAHARASHTRA,JALGAON,ASHOK TARACHAND PATIL,INDEPENDENT,5801,S13,3
2014,MAHARASHTRA,JALGAON,SATISH BHASKAR PATIL (MUDI PRA DANGRI),INDEPENDENT,3998,S13,3
2014,MAHARASHTRA,JALGAON,ABRAR BEG SARVAR BEG MIRZA,REPUBLICAN PARTY OF INDIA,3212,S13,3
2014,MAHARASHTRA,JALGAON,PATIL SANDIP YUVRAJ,INDEPENDENT,2879,S13,3
2014,MAHARASHTRA,JALGAON,MORE ISHWAR DAYARAM (EX-SERVICEMAN),BAHUJAN MUKTI PARTY,2718,S13,3
2014,MAHARASHTRA,JALGAON,RAGIB AHMED ABDUL NABI BAHADUR,SAMAJWADI PARTY,2675,S13,3
2014,MAHARASHTRA,JALGAON,IQBAL RAHEMAN DESHMUKH,INDEPENDENT,2246,S13,3
2014,MAHARASHTRA,JALGAON,NANASO M.P. PAGARE,RASHTRAVADI JANATA PARTY,1917,S13,3
2014,MAHARASHTRA,JALGAON,ADV. ASHOK DAGADU SHINDE,PRABUDDHA REPUBLICAN PARTY,1708,S13,3
2014,MAHARASHTRA,JALGAON,DR.MUBIN A. KHALIL A.,INDEPENDENT,1676,S13,3
2014,MAHARASHTRA,JALGAON,ASHA SAHEBRAO PATIL,MAHARASHTRA PARIVARTAN SENA (T),1579,S13,3
2014,MAHARASHTRA,JALGAON,SATISH BHASKAR PATIL (VARKHEDI),INDEPENDENT,1537,S13,3
2014,MAHARASHTRA,JALGAON,MAMASHRI SURESH PATIL (PATRAKAR),HINDUSTAN JANTA PARTY,958,S13,3
2014,MAHARASHTRA,JALGAON,NONE OF THE ABOVE,NONE OF THE ABOVE,3268,S13,3
2014,MAHARASHTRA,RAVER,KHADASE RAKSHA NIKHIL,BHARATIYA JANATA PARTY,605452,S13,4
2014,MAHARASHTRA,RAVER,MANISHDADA JAIN,NATIONALIST CONGRESS PARTY,287384,S13,4
2014,MAHARASHTRA,RAVER,BHANDE DASHRATH MOTIRAM,BAHUJAN SAMAJ PARTY,29752,S13,4
2014,MAHARASHTRA,RAVER,DR. ULHAS VASUDEO PATIL,INDEPENDENT,21332,S13,4
2014,MAHARASHTRA,RAVER,MANISHDADA SATISH JAIN,INDEPENDENT,14599,S13,4
2014,MAHARASHTRA,RAVER,MOHAN SHAMRAO CHAVHAN (MANOJSIR VARDIKAR),INDEPENDENT,8797,S13,4
2014,MAHARASHTRA,RAVER,KHATIK MOHAMMAD HAROON,SAMAJWADI PARTY,4376,S13,4
2014,MAHARASHTRA,RAVER,SHAIKH SHAKIR,INDEPENDENT,4009,S13,4
2014,MAHARASHTRA,RAVER,RAJEEV SATYENDRA SHARMA,AAM AADMI PARTY,3756,S13,4
2014,MAHARASHTRA,RAVER,ZAGADYA PURMYA PAWARA,INDEPENDENT,3707,S13,4
2014,MAHARASHTRA,RAVER,D.D.WANI (PHOTOGRAPHER) (DNYANESHWAR DIVAKAR WANI),INDEPENDENT,3349,S13,4
2014,MAHARASHTRA,RAVER,GOVINDA NARAYAN GUNJAL,INDEPENDENT,2844,S13,4
2014,MAHARASHTRA,RAVER,KADRI SANIYA SAIYED ALI,INDEPENDENT,2658,S13,4
2014,MAHARASHTRA,RAVER,WAMANRAO MADHAV SASANE,BAHUJAN MUKTI PARTY,1757,S13,4
2014,MAHARASHTRA,RAVER,J.G.SURWADE,INDEPENDENT,1634,S13,4
2014,MAHARASHTRA,RAVER,MANYAR SHE. SAJID SHE. KADAR,MINORITIES DEMOCRATIC PARTY,1606,S13,4
2014,MAHARASHTRA,RAVER,SHAIKH SHAHERA BI. JAINODDIN SHAIKH,INDEPENDENT,1375,S13,4
2014,MAHARASHTRA,RAVER,SURESH HIRAMAN INGALE,INDEPENDENT,1258,S13,4
2014,MAHARASHTRA,RAVER,DNYANESHWAR AMALE-PATIL,ALL INDIA FORWARD BLOC,1220,S13,4
2014,MAHARASHTRA,RAVER,GAIKWAD BHAGWAN MADHAV,PRABUDDHA REPUBLICAN PARTY,1206,S13,4
2014,MAHARASHTRA,RAVER,ASHOK TRYAMBAK INGALE,INDEPENDENT,1131,S13,4
2014,MAHARASHTRA,RAVER,SONAWANE VANDANA SHIVAJI,INDEPENDENT,978,S13,4
2014,MAHARASHTRA,RAVER,SHAIKH MO. ASGAR SAKHAWAT,REPUBLICAN PARTY OF INDIA,821,S13,4
2014,MAHARASHTRA,RAVER,NONE OF THE ABOVE,NONE OF THE ABOVE,4212,S13,4
2014,MAHARASHTRA,BULDHANA,JADHAV PRATAPRAO GANPATRAO,SHIVSENA,509145,S13,5
2014,MAHARASHTRA,BULDHANA,INGLE KRUSHANARAO GANPATRAO,NATIONALIST CONGRESS PARTY,349566,S13,5
2014,MAHARASHTRA,BULDHANA,ABDUL  HAFEEZ ABDUL AZIZ,BAHUJAN SAMAJ PARTY,33783,S13,5
2014,MAHARASHTRA,BULDHANA,BALASAHEB SHANKAR DARADE,INDEPENDENT,29793,S13,5
2014,MAHARASHTRA,BULDHANA,SANDESH ASHOK AMBEDKAR,BAHUJAN MUKTI PARTY,7927,S13,5
2014,MAHARASHTRA,BULDHANA,PARMESHWAR HIRAMAN GAWAI,AMBEDKARIST REPUBLICAN PARTY,6983,S13,5
2014,MAHARASHTRA,BULDHANA,NAMDEO PUNDLIK DONGARDIVE,INDEPENDENT,6959,S13,5
2014,MAHARASHTRA,BULDHANA,SANJAY MAHADEV WANKHADE,INDEPENDENT,4520,S13,5
2014,MAHARASHTRA,BULDHANA,SUDHIR BABAN SURVE,AAM AADMI PARTY,3429,S13,5
2014,MAHARASHTRA,BULDHANA,VASANTRAO SUKHDEV DANDAGE,SAMAJWADI PARTY,2750,S13,5
2014,MAHARASHTRA,BULDHANA,ADV. RAVINDRA DNYANDEO BHOJANE,AMBEDKARITE PARTY OF INDIA,2448,S13,5
2014,MAHARASHTRA,BULDHANA,COMMANDER (RTD) ASHOK  RAUT,INDEPENDENT,2077,S13,5
2014,MAHARASHTRA,BULDHANA,SAMBARE DINKAR TUKARAM,INDEPENDENT,2006,S13,5
2014,MAHARASHTRA,BULDHANA,CHINCHOLE GANGARAM KALUJI,INDEPENDENT,1917,S13,5
2014,MAHARASHTRA,BULDHANA,KRUSHNARAO INGLE,INDEPENDENT,1787,S13,5
2014,MAHARASHTRA,BULDHANA,SMT. PRABHATAI MADHUKAR PARLEWAR,NARAYANI SENA,1725,S13,5
2014,MAHARASHTRA,BULDHANA,RAVINDRASING RAMSING PAWAR,LOK BHARATI,1265,S13,5
2014,MAHARASHTRA,BULDHANA,NONE OF THE ABOVE,NONE OF THE ABOVE,10546,S13,5
2014,MAHARASHTRA,AKOLA,DHOTRE SANJAY SHAMRAO,BHARATIYA JANATA PARTY,456472,S13,6
2014,MAHARASHTRA,AKOLA,PATEL HIDAYAT ULLA BARKAT ULLA,INDIAN NATIONAL CONGRESS,253356,S13,6
2014,MAHARASHTRA,AKOLA,AMBEDKAR PRAKASH YASHWANT,BHARIPA BAHUJAN MAHASANGH,238776,S13,6
2014,MAHARASHTRA,AKOLA,AJAY PANJABRAO HINGANKAR,AAM AADMI PARTY,8076,S13,6
2014,MAHARASHTRA,AKOLA,BHAI B.C. KAMBLE,BAHUJAN SAMAJ PARTY,7858,S13,6
2014,MAHARASHTRA,AKOLA,SHAIKH HAMEED IMAM,BAHUJAN MUKTI PARTY,3991,S13,6
2014,MAHARASHTRA,AKOLA,SANDIP KISANRAO WANKHEDE,INDEPENDENT,3756,S13,6
2014,MAHARASHTRA,AKOLA,NONE OF THE ABOVE,NONE OF THE ABOVE,6206,S13,6
2014,MAHARASHTRA,AMRAVATI,ADSUL ANANDRAO VITHOBA,SHIVSENA,467212,S13,7
2014,MAHARASHTRA,AMRAVATI,NAVNEET RAVI RANA,NATIONALIST CONGRESS PARTY,329280,S13,7
2014,MAHARASHTRA,AMRAVATI,GUNWANT SUDAMRAO DEVPARE,BAHUJAN SAMAJ PARTY,98200,S13,7
2014,MAHARASHTRA,AMRAVATI,DR.RAJENDRA RAMKRISHNA GAWAI,REPUBLICAN PARTY OF INDIA,54278,S13,7
2014,MAHARASHTRA,AMRAVATI,RAJU MAHADEORAO SONONE,INDEPENDENT,10052,S13,7
2014,MAHARASHTRA,AMRAVATI,RAJU S. MANKAR,INDEPENDENT,7873,S13,7
2014,MAHARASHTRA,AMRAVATI,BHAVNA BHAVESH WASNIK,AAM AADMI PARTY,6424,S13,7
2014,MAHARASHTRA,AMRAVATI,SIRSAT HARIDAS ANKUSH,INDEPENDENT,5268,S13,7
2014,MAHARASHTRA,AMRAVATI,ADV. BANDYA SANE ALIAS BANDU SAMPATRAO SANE,INDEPENDENT,3732,S13,7
2014,MAHARASHTRA,AMRAVATI,JYOTI GAJANAN MAKODE,AMBEDKARITE PARTY OF INDIA,3724,S13,7
2014,MAHARASHTRA,AMRAVATI,MANOHAR BALIRAM SONONE,INDEPENDENT,2489,S13,7
2014,MAHARASHTRA,AMRAVATI,VISHWANATH GOTUJI JAMNEKAR,INDEPENDENT,2011,S13,7
2014,MAHARASHTRA,AMRAVATI,DONGRE PRIYA ANIL,INDEPENDENT,1734,S13,7
2014,MAHARASHTRA,AMRAVATI,ATHAWALEY SANJAY HIRAMANJI,INDEPENDENT,1649,S13,7
2014,MAHARASHTRA,AMRAVATI,SUNIL DAVID AMRAVATI,BAHUJAN MUKTI PARTY,1463,S13,7
2014,MAHARASHTRA,AMRAVATI,RAMTEKE RAMESH DEVIDASRAO,REPUBLICAN PARTY OF INDIA (KHOBRAGADE),1442,S13,7
2014,MAHARASHTRA,AMRAVATI,JYOTI SANJAY DEWKAR,INDEPENDENT,1312,S13,7
2014,MAHARASHTRA,AMRAVATI,KIRANTAI DADARAO ALIAS KOKUBHAU KOKATE,INDEPENDENT,970,S13,7
2014,MAHARASHTRA,AMRAVATI,ASHATAI ABHYANKAR AMRAVATI,INDEPENDENT,809,S13,7
2014,MAHARASHTRA,AMRAVATI,NONE OF THE ABOVE,NONE OF THE ABOVE,4139,S13,7
2014,MAHARASHTRA,WARDHA,RAMDAS CHANDRABHANJI TADAS,BHARATIYA JANATA PARTY,537518,S13,8
2014,MAHARASHTRA,WARDHA,MEGHE SAGAR DATTATRAYA,INDIAN NATIONAL CONGRESS,321735,S13,8
2014,MAHARASHTRA,WARDHA,CHETAN BHIMRAJ PENDAM,BAHUJAN SAMAJ PARTY,90866,S13,8
2014,MAHARASHTRA,WARDHA,MOHD. ALIM PATEL MOHD. WAHID,AAM AADMI PARTY,15738,S13,8
2014,MAHARASHTRA,WARDHA,UBALE SHRIKRUSHNA CHAMPATRAO,AMBEDKARIST REPUBLICAN PARTY,6405,S13,8
2014,MAHARASHTRA,WARDHA,MANISH VINAYAKRAO TELRANDHE,INDEPENDENT,5127,S13,8
2014,MAHARASHTRA,WARDHA,SHAMBHARKAR RAJENDRA GULABRAO,INDEPENDENT,4436,S13,8
2014,MAHARASHTRA,WARDHA,RAVI ALIAS SHAILESH GANESHRAO YELNE,INDEPENDENT,3881,S13,8
2014,MAHARASHTRA,WARDHA,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,INDEPENDENT,3440,S13,8
2014,MAHARASHTRA,WARDHA,BHASKAR MAROTRAO NEWARE,INDEPENDENT,3156,S13,8
2014,MAHARASHTRA,WARDHA,RAUT JAGANATH NILKANTH,INDEPENDENT,2638,S13,8
2014,MAHARASHTRA,WARDHA,NARENDRA CHINDUJI MESHRAM,GONDVANA GANTANTRA PARTY,2627,S13,8
2014,MAHARASHTRA,WARDHA,KISHOR RAMBHAU KINKAR,BAHUJAN MUKTI PARTY,2518,S13,8
2014,MAHARASHTRA,WARDHA,TADAS VILAS KRUSHNAJI,INDEPENDENT,2124,S13,8
2014,MAHARASHTRA,WARDHA,DR. ANKUSH VIJAYRAO NAWALE,SAMAJWADI PARTY,1858,S13,8
2014,MAHARASHTRA,WARDHA,DESHMUKH JAIDEEP RAJENDRA,INDEPENDENT,1431,S13,8
2014,MAHARASHTRA,WARDHA,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,INDEPENDENT,1245,S13,8
2014,MAHARASHTRA,WARDHA,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,INDEPENDENT,1122,S13,8
2014,MAHARASHTRA,WARDHA,JAGDISH BHAGWAN KADU,INDEPENDENT,853,S13,8
2014,MAHARASHTRA,WARDHA,SANJAYBHAU NARAYANRAO CHIDAM,INDEPENDENT,770,S13,8
2014,MAHARASHTRA,WARDHA,ARVIND SHAMRAO LILLORE,INDEPENDENT,614,S13,8
2014,MAHARASHTRA,WARDHA,NONE OF THE ABOVE,NONE OF THE ABOVE,3343,S13,8
2014,MAHARASHTRA,RAMTEK,KRUPAL BALAJI TUMANE,SHIVSENA,519892,S13,9
2014,MAHARASHTRA,RAMTEK,MUKUL WASNIK,INDIAN NATIONAL CONGRESS,344101,S13,9
2014,MAHARASHTRA,RAMTEK,KIRAN PREM KUMAR RODGE (PATANKAR),BAHUJAN SAMAJ PARTY,95051,S13,9
2014,MAHARASHTRA,RAMTEK,PRATAP GOSWAMI,AAM AADMI PARTY,25889,S13,9
2014,MAHARASHTRA,RAMTEK,GOUTAM SHRIRAM WASNIK,INDEPENDENT,6353,S13,9
2014,MAHARASHTRA,RAMTEK,TUMANE GOPAL AJABRAO,INDEPENDENT,6304,S13,9
2014,MAHARASHTRA,RAMTEK,GANESH BAPURAO PATIL,GONDVANA GANTANTRA PARTY,6222,S13,9
2014,MAHARASHTRA,RAMTEK,PROF. DR. NATTHU MADHAO LOKHANDE,INDEPENDENT,4756,S13,9
2014,MAHARASHTRA,RAMTEK,DONGRE ASHOK NAMAJI,INDEPENDENT,3999,S13,9
2014,MAHARASHTRA,RAMTEK,DHIMATI VIDYA KISHOR BHIMTE,AMBEDKARITE PARTY OF INDIA,3634,S13,9
2014,MAHARASHTRA,RAMTEK,GURUDAS UDDHAV BAWANE,INDEPENDENT,3419,S13,9
2014,MAHARASHTRA,RAMTEK,KHOBRAGADE CHANDRABHAN JAIRAM,INDEPENDENT,2925,S13,9
2014,MAHARASHTRA,RAMTEK,NARESH MAHADEO PATIL,BAHUJAN MUKTI PARTY,2841,S13,9
2014,MAHARASHTRA,RAMTEK,CHAWARE MAYA NAMDEO,SAMAJWADI PARTY,2682,S13,9
2014,MAHARASHTRA,RAMTEK,DR. SANDEEP NATTHUJI NANDESHWAR,BHARIPA BAHUJAN MAHASANGH,2640,S13,9
2014,MAHARASHTRA,RAMTEK,NILESH MAHADEO DHOKE,INDEPENDENT,2537,S13,9
2014,MAHARASHTRA,RAMTEK,SANDESH BHIVRAM BHALEKAR,ALL INDIA FORWARD BLOC,2424,S13,9
2014,MAHARASHTRA,RAMTEK,DR. SUNILBHAU VISHWANATHJI NARNAVRE,REPUBLICAN PARTY OF INDIA (KHOBRAGADE),2310,S13,9
2014,MAHARASHTRA,RAMTEK,LOKHANDE GANESH HAIBATRAO,INDEPENDENT,1735,S13,9
2014,MAHARASHTRA,RAMTEK,COM. BANDU RAMCHANDRA MESHRAM,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) RED STAR,1602,S13,9
2014,MAHARASHTRA,RAMTEK,RAHULKANT ALIAS RAMESH SINHA,INDEPENDENT,1542,S13,9
2014,MAHARASHTRA,RAMTEK,PANKAJ SEWAKRAM MASURKAR,HINDUSTAN JANTA PARTY,1453,S13,9
2014,MAHARASHTRA,RAMTEK,RAHUL SHESHRAOJI MESHRAM,INDEPENDENT,1189,S13,9
2014,MAHARASHTRA,RAMTEK,NONE OF THE ABOVE,NONE OF THE ABOVE,4816,S13,9
2014,MAHARASHTRA,NAGPUR,GADKARI NITIN JAIRAM,BHARATIYA JANATA PARTY,587767,S13,10
2014,MAHARASHTRA,NAGPUR,VILAS MUTTEMWAR,INDIAN NATIONAL CONGRESS,302939,S13,10
2014,MAHARASHTRA,NAGPUR,DR.  MOHAN RAMRAO GAIKWAD,BAHUJAN SAMAJ PARTY,96433,S13,10
2014,MAHARASHTRA,NAGPUR,ANJALI ANISH DAMANIA,AAM AADMI PARTY,69081,S13,10
2014,MAHARASHTRA,NAGPUR,KAVITA VINODKUMAR TIBDIWAL,INDEPENDENT,2408,S13,10
2014,MAHARASHTRA,NAGPUR,KANPHADE RAJENDRAKUMAR  EX. ADDITIONAL COLLECTOR,INDEPENDENT,2269,S13,10
2014,MAHARASHTRA,NAGPUR,SENAPATI UTTAM SAPAN,INDEPENDENT,2017,S13,10
2014,MAHARASHTRA,NAGPUR,CHANDA  SUDHIR MANWATKAR,INDEPENDENT,1880,S13,10
2014,MAHARASHTRA,NAGPUR,DR. PRADEEP RAMBHAUJI  NAGRALE,AMBEDKARITE PARTY OF INDIA,1366,S13,10
2014,MAHARASHTRA,NAGPUR,ANSARI JAVED AHEMAD,DEMOCRATIC SECULAR PARTY,1262,S13,10
2014,MAHARASHTRA,NAGPUR,SHRIDHAR NARAYAN SALVE,INDEPENDENT,1187,S13,10
2014,MAHARASHTRA,NAGPUR,SOMKUVAR VIJAY SITARAM,INDEPENDENT,1077,S13,10
2014,MAHARASHTRA,NAGPUR,SUNIL DATTU PENDOR,BAHUJAN MUKTI PARTY,836,S13,10
2014,MAHARASHTRA,NAGPUR,JIVAN RAMTEKE,INDEPENDENT,807,S13,10
2014,MAHARASHTRA,NAGPUR,GAUS MOHAMMED SHEIKH AYYUB SHEIKH,INDEPENDENT,784,S13,10
2014,MAHARASHTRA,NAGPUR,RAVINDRA MANIK BORKAR,INDEPENDENT,760,S13,10
2014,MAHARASHTRA,NAGPUR,ADV. SURESH  SHINDE,INDEPENDENT,677,S13,10
2014,MAHARASHTRA,NAGPUR,MOHAN MAROTRAO KAREMORE,INDEPENDENT,665,S13,10
2014,MAHARASHTRA,NAGPUR,ANITA NAGDIGAMBAR TEKAM,INDEPENDENT,660,S13,10
2014,MAHARASHTRA,NAGPUR,PHUSEY GHANSHYAM RAMAJI,REPUBLICAN PARTY OF INDIA,655,S13,10
2014,MAHARASHTRA,NAGPUR,SHAKIL WASI AHAMAD,INDEPENDENT,542,S13,10
2014,MAHARASHTRA,NAGPUR,AJAZ KHAN,INDEPENDENT,542,S13,10
2014,MAHARASHTRA,NAGPUR,BABURAO DAMADUJI MESHRAM,INDEPENDENT,539,S13,10
2014,MAHARASHTRA,NAGPUR,RAJESH SURESH SADHANKAR,INDEPENDENT,537,S13,10
2014,MAHARASHTRA,NAGPUR,CHIMOTE RAMMURTI KESHVRAO,GONDVANA GANTANTRA PARTY,528,S13,10
2014,MAHARASHTRA,NAGPUR,BASHIR KHAN,MINORITIES DEMOCRATIC PARTY,466,S13,10
2014,MAHARASHTRA,NAGPUR,SHAHID SHARIF,JANATA DAL  (UNITED),452,S13,10
2014,MAHARASHTRA,NAGPUR,PANKAJ PRAFULKUMAR BHANSALI,INDEPENDENT,439,S13,10
2014,MAHARASHTRA,NAGPUR,DR. DHARMENDRA  MANDLIK (PARATE),HINDUSTAN JANTA PARTY,426,S13,10
2014,MAHARASHTRA,NAGPUR,BABULAL SUNDARLAL BANJARE,INDEPENDENT,419,S13,10
2014,MAHARASHTRA,NAGPUR,DILIP NARAYAN BHORKAR,INDEPENDENT,415,S13,10
2014,MAHARASHTRA,NAGPUR,DHIRAJ JAIDEV GAJBHIYE,INDEPENDENT,390,S13,10
2014,MAHARASHTRA,NAGPUR,ATEEQUE AHMAD MALIK,INDEPENDENT,373,S13,10
2014,MAHARASHTRA,NAGPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,3460,S13,10
2014,MAHARASHTRA,BHANDARA - GONDIYA,NANABHAU FALGUNRAO PATOLE,BHARATIYA JANATA PARTY,606129,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,PATEL PRAFUL MANOHARBHAI,NATIONALIST CONGRESS PARTY,456875,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,ENG. SANJAY RAGHUNATH NASARE,BAHUJAN SAMAJ PARTY,50958,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,ADV.DADASAHEB ALIAS DHANU BHIKAJI WALTHARE,INDEPENDENT,10133,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,MORESHWAR RAMAJI MESHRAM,INDEPENDENT,10127,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,ZANZAD SHALIKRAM SHANKARRAO,INDEPENDENT,9736,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,PRASHANT SHYAMSUNDAR MISHRA,AAM AADMI PARTY,8647,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,DHANANJAY SHAMLALJI RAJABHOJ,INDEPENDENT,6128,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,ISHWAR LAHANU NANDAGAWALI,INDEPENDENT,5941,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,CHOLE OMPRAKASH BAKARAM,INDEPENDENT,4417,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,VISHAL ARVIND BHOYAR,INDEPENDENT,4169,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,PATLE ANJALI AGASTIKUMAR,BHARIPA BAHUJAN MAHASANGH,1955,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,ARUN NAGORAO GAJBHIYE,INDEPENDENT,1876,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,BANTE JITENDRA RAMAJI,INDEPENDENT,1729,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,SAYYAD AFJALALI ALIAS CHHANUBHAI,MINORITIES DEMOCRATIC PARTY,1578,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,DR.KOHAPARE HARSHAWARDHAN MUNESHWAR,BAHUJAN MUKTI PARTY,1544,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,DAHARWAL GANESHDEO RAGHUJI,GONDVANA GANTANTRA PARTY,1542,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,SUSHMA VITTHAL NAGPURE,INDEPENDENT,1477,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,RAMAN MOTIRAM BANSOD,AMBEDKARITE PARTY OF INDIA,1429,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,MATE MANOHAR ALIAS MAMA,INDEPENDENT,1380,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,THAKARE RAMESHWAR (RAMESHWAR) SUNDARLAL,SAMAJWADI PARTY,1260,S13,11
